-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  53.1832   Longitude -130.831 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1.65 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WS50M
2024,11,10,11,17.53,20.63
2024,11,10,12,15.47,18.13
2024,11,10,13,12.86,15.13
2024,11,10,14,10.72,12.65
2024,11,10,15,9.22,10.85
2024,11,10,16,8.24,9.7
2024,11,10,17,7.57,8.89
2024,11,10,18,7.2,8.42
2024,11,10,19,7.56,8.81
2024,11,10,20,7.52,8.76
2024,11,10,21,7.5,8.74
2024,11,10,22,7.47,8.66
2024,11,10,23,7.3,8.42
2024,11,11,0,7.25,8.29
2024,11,11,1,7.26,8.27
2024,11,11,2,7.51,8.52
2024,11,11,3,7.62,8.59
2024,11,11,4,7.91,8.91
2024,11,11,5,8.27,9.31
2024,11,11,6,8.82,9.96
2024,11,11,7,9.17,10.43
2024,11,11,8,9.63,11.02
2024,11,11,9,9.96,11.49
2024,11,11,10,10.1,11.63
2024,11,11,11,9.71,11.05
2024,11,11,12,9.03,10.21
2024,11,11,13,8.37,9.51
2024,11,11,14,7.99,9.09
2024,11,11,15,7.9,8.94
2024,11,11,16,7.77,8.76
2024,11,11,17,7.71,8.69
2024,11,11,18,8.19,9.27
2024,11,11,19,8.81,9.99
2024,11,11,20,9.14,10.4
2024,11,11,21,9.43,10.72
2024,11,11,22,9.64,10.95
2024,11,11,23,9.48,10.76
2024,11,12,0,8.84,10.0
2024,11,12,1,8.08,9.09
2024,11,12,2,7.53,8.43
2024,11,12,3,6.89,7.68
2024,11,12,4,6.33,7.04
2024,11,12,5,6.16,6.84
2024,11,12,6,6.34,7.05
2024,11,12,7,6.81,7.62
2024,11,12,8,7.57,8.55
2024,11,12,9,7.99,9.06
2024,11,12,10,8.21,9.35
2024,11,12,11,8.64,9.91
2024,11,12,12,8.96,10.31
2024,11,12,13,9.62,11.12
2024,11,12,14,10.65,12.34
2024,11,12,15,11.41,13.22
2024,11,12,16,11.83,13.74
2024,11,12,17,12.19,14.14
2024,11,12,18,11.87,13.69
2024,11,12,19,11.42,13.17
2024,11,12,20,11.74,13.64
2024,11,12,21,12.3,14.33
2024,11,12,22,12.4,14.38
2024,11,12,23,11.72,13.29
2024,11,13,0,9.84,11.12
2024,11,13,1,8.56,9.74
2024,11,13,2,9.66,11.5
2024,11,13,3,10.82,12.76
2024,11,13,4,10.73,12.58
2024,11,13,5,10.14,11.89
2024,11,13,6,9.51,11.1
2024,11,13,7,8.82,10.31
2024,11,13,8,8.39,9.89
2024,11,13,9,7.96,9.37
2024,11,13,10,7.54,8.81
2024,11,13,11,7.11,8.23
2024,11,13,12,6.79,7.85
2024,11,13,13,6.28,7.17
2024,11,13,14,5.18,5.69
2024,11,13,15,5.31,5.76
2024,11,13,16,6.8,7.47
2024,11,13,17,8.34,9.32
2024,11,13,18,9.79,11.11
2024,11,13,19,10.92,12.47
2024,11,13,20,11.47,13.12
2024,11,13,21,11.45,13.1
2024,11,13,22,10.99,12.54
2024,11,13,23,10.31,11.71
2024,11,14,0,9.72,10.99
2024,11,14,1,9.18,10.29
2024,11,14,2,8.66,9.65
2024,11,14,3,8.22,9.12
2024,11,14,4,7.77,8.59
2024,11,14,5,7.61,8.38
2024,11,14,6,7.65,8.44
2024,11,14,7,7.72,8.51
2024,11,14,8,7.74,8.5
2024,11,14,9,7.64,8.37
2024,11,14,10,7.45,8.13
2024,11,14,11,7.49,8.17
2024,11,14,12,7.42,8.1
2024,11,14,13,7.35,8.02
2024,11,14,14,7.02,7.64
2024,11,14,15,6.62,7.21
2024,11,14,16,6.15,6.69
2024,11,14,17,5.74,6.24
2024,11,14,18,5.27,5.7
2024,11,14,19,4.77,5.17
2024,11,14,20,4.23,4.6
2024,11,14,21,3.64,3.97
2024,11,14,22,3.23,3.53
2024,11,14,23,3.09,3.39
2024,11,15,0,3.08,3.34
2024,11,15,1,3.28,3.53
2024,11,15,2,3.78,4.04
2024,11,15,3,4.47,4.79
2024,11,15,4,5.53,5.97
2024,11,15,5,6.75,7.35
2024,11,15,6,7.78,8.56
2024,11,15,7,8.19,9.03
2024,11,15,8,8.76,9.69
2024,11,15,9,9.96,11.1
2024,11,15,10,11.19,12.6
2024,11,15,11,12.37,14.02
2024,11,15,12,13.35,15.25
2024,11,15,13,13.76,15.83
2024,11,15,14,13.71,15.77
2024,11,15,15,13.59,15.58
2024,11,15,16,13.13,15.04
2024,11,15,17,12.34,14.22
2024,11,15,18,11.41,13.18
2024,11,15,19,10.58,12.37
2024,11,15,20,9.29,10.97
2024,11,15,21,8.41,9.94
2024,11,15,22,8.27,9.75
2024,11,15,23,8.44,9.92
2024,11,16,0,8.65,10.07
2024,11,16,1,8.69,10.04
2024,11,16,2,8.57,9.85
2024,11,16,3,8.36,9.54
2024,11,16,4,8.2,9.37
2024,11,16,5,8.12,9.32
2024,11,16,6,7.86,9.03
2024,11,16,7,7.82,9.02
2024,11,16,8,8.04,9.3
2024,11,16,9,8.45,9.79
2024,11,16,10,8.73,10.11
2024,11,16,11,9.12,10.51
2024,11,16,12,9.62,11.09
2024,11,16,13,10.03,11.52
2024,11,16,14,10.08,11.49
2024,11,16,15,10.1,11.47
2024,11,16,16,10.2,11.57
2024,11,16,17,10.14,11.51
2024,11,16,18,10.03,11.37
2024,11,16,19,10.02,11.35
2024,11,16,20,10.02,11.32
2024,11,16,21,9.84,11.14
2024,11,16,22,9.69,11.01
2024,11,16,23,9.67,10.97
2024,11,17,0,9.52,10.79
2024,11,17,1,9.1,10.3
2024,11,17,2,8.78,9.9
2024,11,17,3,8.71,9.79
2024,11,17,4,8.43,9.39
2024,11,17,5,7.76,8.54
2024,11,17,6,6.91,7.61
2024,11,17,7,6.38,7.07
2024,11,17,8,6.56,7.28
2024,11,17,9,7.44,8.27
2024,11,17,10,8.64,9.66
2024,11,17,11,9.81,11.06
2024,11,17,12,10.59,11.98
2024,11,17,13,10.7,12.07
2024,11,17,14,10.41,11.67
2024,11,17,15,9.9,11.02
2024,11,17,16,9.27,10.27
2024,11,17,17,8.51,9.36
2024,11,17,18,7.98,8.76
2024,11,17,19,7.68,8.4
2024,11,17,20,7.39,8.07
2024,11,17,21,7.05,7.69
2024,11,17,22,6.78,7.4
2024,11,17,23,6.55,7.13
2024,11,18,0,6.35,6.94
2024,11,18,1,6.46,7.09
2024,11,18,2,6.77,7.46
2024,11,18,3,7.32,8.1
2024,11,18,4,7.8,8.65
2024,11,18,5,7.92,8.8
2024,11,18,6,7.94,8.81
2024,11,18,7,8.02,8.86
2024,11,18,8,8.25,9.12
2024,11,18,9,8.26,9.13
2024,11,18,10,8.11,8.93
2024,11,18,11,8.09,8.92
2024,11,18,12,8.07,8.89
2024,11,18,13,7.93,8.73
2024,11,18,14,7.69,8.45
2024,11,18,15,7.6,8.34
2024,11,18,16,7.64,8.39
2024,11,18,17,7.58,8.32
2024,11,18,18,7.09,7.76
2024,11,18,19,6.38,6.94
2024,11,18,20,5.79,6.24
2024,11,18,21,5.42,5.79
2024,11,18,22,5.34,5.65
2024,11,18,23,5.63,5.94
2024,11,19,0,5.89,6.25
2024,11,19,1,6.46,6.88
2024,11,19,2,7.25,7.77
2024,11,19,3,7.97,8.61
2024,11,19,4,8.37,9.08
2024,11,19,5,8.79,9.56
2024,11,19,6,9.34,10.17
2024,11,19,7,10.1,11.05
2024,11,19,8,10.57,11.68
2024,11,19,9,10.48,11.68
2024,11,19,10,9.97,11.15
2024,11,19,11,9.31,10.39
2024,11,19,12,8.78,9.77
2024,11,19,13,8.83,9.86
2024,11,19,14,9.63,10.79
2024,11,19,15,10.9,12.29
2024,11,19,16,12.03,13.66
2024,11,19,17,13.26,15.08
2024,11,19,18,14.23,16.17
2024,11,19,19,14.63,16.65
2024,11,19,20,14.95,17.0
2024,11,19,21,14.7,16.68
2024,11,19,22,13.94,15.79
2024,11,19,23,13.26,14.95
2024,11,20,0,13.02,14.6
2024,11,20,1,13.0,14.49
2024,11,20,2,12.94,14.42
2024,11,20,3,12.97,14.44
2024,11,20,4,13.02,14.5
2024,11,20,5,12.78,14.21
2024,11,20,6,12.45,13.87
2024,11,20,7,12.53,14.03
2024,11,20,8,12.9,14.48
2024,11,20,9,12.66,14.16
2024,11,20,10,12.53,14.01
2024,11,20,11,12.42,13.87
2024,11,20,12,12.49,13.98
2024,11,20,13,12.71,14.29
2024,11,20,14,12.88,14.5
2024,11,20,15,12.83,14.5
2024,11,20,16,12.96,14.7
2024,11,20,17,13.41,15.25
2024,11,20,18,13.6,15.46
2024,11,20,19,13.15,14.91
2024,11,20,20,12.62,14.29
2024,11,20,21,12.1,13.59
2024,11,20,22,11.54,12.88
2024,11,20,23,11.53,12.92
2024,11,21,0,11.59,12.92
2024,11,21,1,11.86,13.18
2024,11,21,2,11.92,13.18
2024,11,21,3,11.95,13.2
2024,11,21,4,12.14,13.39
2024,11,21,5,12.08,13.37
2024,11,21,6,11.65,12.87
2024,11,21,7,10.86,11.93
2024,11,21,8,10.12,11.08
2024,11,21,9,9.7,10.63
2024,11,21,10,9.29,10.15
2024,11,21,11,8.77,9.54
2024,11,21,12,8.55,9.27
2024,11,21,13,8.44,9.17
2024,11,21,14,8.39,9.15
2024,11,21,15,8.14,8.89
2024,11,21,16,7.65,8.35
2024,11,21,17,7.14,7.75
2024,11,21,18,6.63,7.16
2024,11,21,19,6.44,6.91
2024,11,21,20,6.6,7.07
2024,11,21,21,6.74,7.2
2024,11,21,22,6.76,7.19
2024,11,21,23,6.98,7.43
2024,11,22,0,7.66,8.18
2024,11,22,1,8.22,8.81
2024,11,22,2,8.13,8.73
2024,11,22,3,8.02,8.61
2024,11,22,4,8.11,8.78
2024,11,22,5,8.7,9.47
2024,11,22,6,9.39,10.25
2024,11,22,7,10.29,11.28
2024,11,22,8,11.13,12.3
2024,11,22,9,11.74,12.98
2024,11,22,10,11.85,13.04
2024,11,22,11,11.94,13.18
2024,11,22,12,12.04,13.45
2024,11,22,13,11.45,12.82
2024,11,22,14,10.72,11.98
2024,11,22,15,10.15,11.32
2024,11,22,16,9.67,10.75
2024,11,22,17,9.32,10.32
2024,11,22,18,9.25,10.18
2024,11,22,19,9.28,10.19
2024,11,22,20,9.02,9.85
2024,11,22,21,8.72,9.48
2024,11,22,22,8.42,9.12
2024,11,22,23,8.22,8.85
2024,11,23,0,8.0,8.57
2024,11,23,1,7.79,8.32
2024,11,23,2,7.63,8.13
2024,11,23,3,7.56,8.04
2024,11,23,4,7.55,8.02
2024,11,23,5,7.59,8.05
2024,11,23,6,7.82,8.28
2024,11,23,7,8.18,8.67
2024,11,23,8,8.52,9.03
2024,11,23,9,8.67,9.2
2024,11,23,10,8.61,9.14
2024,11,23,11,8.46,8.98
2024,11,23,12,8.53,9.08
2024,11,23,13,8.78,9.37
2024,11,23,14,9.04,9.71
2024,11,23,15,9.26,10.06
2024,11,23,16,9.62,10.56
2024,11,23,17,10.11,11.11
2024,11,23,18,10.56,11.61
2024,11,23,19,10.87,11.93
2024,11,23,20,10.96,12.01
2024,11,23,21,10.8,11.8
2024,11,23,22,10.5,11.42
2024,11,23,23,10.24,11.12
2024,11,24,0,10.05,10.89
2024,11,24,1,9.67,10.43
2024,11,24,2,9.21,9.92
2024,11,24,3,8.8,9.46
2024,11,24,4,8.59,9.23
2024,11,24,5,8.46,9.08
2024,11,24,6,8.18,8.76
2024,11,24,7,7.77,8.29
2024,11,24,8,7.32,7.79
2024,11,24,9,6.75,7.13
2024,11,24,10,6.17,6.49
2024,11,24,11,5.81,6.09
2024,11,24,12,5.76,6.05
2024,11,24,13,5.96,6.27
2024,11,24,14,6.23,6.61
2024,11,24,15,6.53,6.95
2024,11,24,16,6.61,7.01
2024,11,24,17,6.36,6.71
2024,11,24,18,5.96,6.23
2024,11,24,19,5.44,5.65
2024,11,24,20,4.88,5.04
2024,11,24,21,4.4,4.49
2024,11,24,22,4.09,4.15
2024,11,24,23,3.98,4.05
2024,11,25,0,4.04,4.12
2024,11,25,1,4.26,4.38
2024,11,25,2,4.46,4.6
2024,11,25,3,4.47,4.62
2024,11,25,4,4.3,4.43
2024,11,25,5,4.06,4.2
2024,11,25,6,4.01,4.13
2024,11,25,7,3.99,4.12
2024,11,25,8,3.93,4.05
2024,11,25,9,3.8,3.94
2024,11,25,10,3.72,3.87
2024,11,25,11,3.67,3.82
2024,11,25,12,3.7,3.85
2024,11,25,13,3.91,4.1
2024,11,25,14,4.38,4.65
2024,11,25,15,4.76,5.05
2024,11,25,16,4.68,4.97
2024,11,25,17,4.36,4.61
2024,11,25,18,4.2,4.44
2024,11,25,19,4.32,4.59
2024,11,25,20,4.46,4.76
2024,11,25,21,4.45,4.76
2024,11,25,22,4.19,4.48
2024,11,25,23,3.9,4.2
2024,11,26,0,3.5,3.77
2024,11,26,1,2.92,3.16
2024,11,26,2,2.48,2.7
2024,11,26,3,2.14,2.35
2024,11,26,4,1.58,1.79
2024,11,26,5,0.8,0.99
2024,11,26,6,0.55,0.69
2024,11,26,7,0.91,0.97
2024,11,26,8,1.53,1.57
2024,11,26,9,2.32,2.42
2024,11,26,10,3.0,3.16
2024,11,26,11,3.51,3.75
2024,11,26,12,3.87,4.16
2024,11,26,13,4.1,4.41
2024,11,26,14,4.17,4.5
2024,11,26,15,4.13,4.46
2024,11,26,16,3.96,4.26
2024,11,26,17,3.8,4.07
2024,11,26,18,3.75,4.02
2024,11,26,19,3.85,4.14
2024,11,26,20,4.1,4.4
2024,11,26,21,4.59,4.97
2024,11,26,22,5.22,5.7
2024,11,26,23,5.72,6.3
2024,11,27,0,6.07,6.73
2024,11,27,1,6.24,6.91
2024,11,27,2,6.22,6.9
2024,11,27,3,6.24,6.92
2024,11,27,4,6.26,6.95
2024,11,27,5,6.18,6.83
2024,11,27,6,6.27,6.93
2024,11,27,7,6.47,7.16
2024,11,27,8,6.7,7.45
2024,11,27,9,6.96,7.8
2024,11,27,10,7.31,8.22
2024,11,27,11,7.59,8.58
2024,11,27,12,7.66,8.67
2024,11,27,13,7.56,8.5
2024,11,27,14,7.35,8.25
2024,11,27,15,7.14,8.0
2024,11,27,16,6.92,7.72
2024,11,27,17,6.73,7.49
2024,11,27,18,6.8,7.56
2024,11,27,19,7.29,8.14
2024,11,27,20,7.72,8.64
2024,11,27,21,8.22,9.25
2024,11,27,22,8.67,9.8
2024,11,27,23,8.99,10.2
2024,11,28,0,8.95,10.17
2024,11,28,1,9.04,10.3
2024,11,28,2,9.2,10.49
2024,11,28,3,9.15,10.42
2024,11,28,4,9.09,10.34
2024,11,28,5,9.11,10.34
2024,11,28,6,8.89,10.07
2024,11,28,7,8.35,9.42
2024,11,28,8,7.83,8.79
2024,11,28,9,7.47,8.36
2024,11,28,10,7.26,8.1
2024,11,28,11,7.28,8.13
2024,11,28,12,7.72,8.7
2024,11,28,13,8.29,9.34
2024,11,28,14,9.1,10.24
2024,11,28,15,9.87,11.13
2024,11,28,16,10.69,12.06
2024,11,28,17,11.73,13.35
2024,11,28,18,12.69,14.61
2024,11,28,19,13.21,15.41
2024,11,28,20,12.92,15.14
2024,11,28,21,11.82,13.97
2024,11,28,22,10.59,12.62
2024,11,28,23,9.16,11.02
2024,11,29,0,8.22,9.81
2024,11,29,1,7.43,8.74
2024,11,29,2,7.24,8.3
2024,11,29,3,7.61,8.55
2024,11,29,4,7.94,8.82
2024,11,29,5,7.08,7.77
2024,11,29,6,5.92,6.42
2024,11,29,7,5.0,5.34
2024,11,29,8,4.1,4.33
2024,11,29,9,3.37,3.54
2024,11,29,10,2.29,2.37
2024,11,29,11,1.7,1.79
2024,11,29,12,1.42,1.48
2024,11,29,13,1.09,1.16
2024,11,29,14,1.73,1.82
2024,11,29,15,2.68,2.81
2024,11,29,16,4.02,4.24
2024,11,29,17,5.19,5.54
2024,11,29,18,5.76,6.19
2024,11,29,19,6.11,6.77
2024,11,29,20,7.07,8.28
2024,11,29,21,8.79,10.72
2024,11,29,22,9.82,12.02
2024,11,29,23,9.94,12.2
2024,11,30,0,9.67,11.99
2024,11,30,1,9.06,11.29
2024,11,30,2,8.08,10.24
2024,11,30,3,7.22,9.37
2024,11,30,4,6.54,8.52
2024,11,30,5,5.6,7.29
2024,11,30,6,4.73,6.03
2024,11,30,7,4.04,4.97
2024,11,30,8,3.41,4.13
2024,11,30,9,2.51,3.08
2024,11,30,10,1.49,1.91
2024,11,30,11,0.45,0.64
2024,11,30,12,0.81,0.97
2024,11,30,13,2.3,2.76
2024,11,30,14,3.89,4.71
2024,11,30,15,5.48,6.75
2024,11,30,16,7.23,8.92
2024,11,30,17,9.38,11.6
2024,11,30,18,10.79,12.88
2024,11,30,19,10.55,12.3
2024,11,30,20,10.34,12.16
2024,11,30,21,11.16,13.33
2024,11,30,22,12.36,14.71
2024,11,30,23,13.04,15.5
2024,12,1,0,13.4,15.81
2024,12,1,1,13.72,16.19
2024,12,1,2,14.2,16.79
2024,12,1,3,14.27,16.86
2024,12,1,4,14.21,16.75
2024,12,1,5,14.49,17.11
2024,12,1,6,15.05,17.7
2024,12,1,7,15.42,18.07
2024,12,1,8,15.71,18.38
2024,12,1,9,15.73,18.53
2024,12,1,10,15.47,18.22
2024,12,1,11,15.3,18.08
2024,12,1,12,15.17,17.95
2024,12,1,13,14.88,17.65
2024,12,1,14,14.92,17.71
2024,12,1,15,15.17,18.01
2024,12,1,16,15.4,18.29
2024,12,1,17,15.54,18.44
2024,12,1,18,15.57,18.46
2024,12,1,19,15.42,18.26
2024,12,1,20,15.35,18.19
2024,12,1,21,15.44,18.28
2024,12,1,22,15.4,18.15
2024,12,1,23,15.42,18.14
2024,12,2,0,15.58,18.33
2024,12,2,1,15.89,18.7
2024,12,2,2,16.29,19.22
2024,12,2,3,16.65,19.68
2024,12,2,4,16.71,19.78
2024,12,2,5,16.67,19.78
2024,12,2,6,16.62,19.73
2024,12,2,7,16.61,19.69
2024,12,2,8,16.5,19.55
2024,12,2,9,16.38,19.41
2024,12,2,10,15.78,18.68
2024,12,2,11,14.76,17.41
2024,12,2,12,13.72,16.18
2024,12,2,13,13.25,15.7
2024,12,2,14,12.29,14.64
2024,12,2,15,11.33,13.74
2024,12,2,16,10.12,12.35
2024,12,2,17,9.37,11.49
2024,12,2,18,8.84,10.89
2024,12,2,19,8.67,10.72
2024,12,2,20,9.22,11.29
2024,12,2,21,10.11,12.36
2024,12,2,22,10.6,12.74
2024,12,2,23,11.53,13.74
2024,12,3,0,11.79,14.02
2024,12,3,1,11.87,14.27
2024,12,3,2,11.37,13.45
2024,12,3,3,10.96,13.07
2024,12,3,4,12.37,14.81
2024,12,3,5,12.79,15.11
2024,12,3,6,12.85,15.27
2024,12,3,7,12.85,15.27
2024,12,3,8,12.85,15.31
2024,12,3,9,12.43,14.78
2024,12,3,10,12.11,14.38
2024,12,3,11,11.52,13.74
2024,12,3,12,11.02,13.21
2024,12,3,13,11.08,13.48
2024,12,3,14,11.62,14.17
2024,12,3,15,11.61,14.11
2024,12,3,16,11.48,13.87
2024,12,3,17,11.22,13.3
2024,12,3,18,10.96,13.06
2024,12,3,19,10.98,13.08
2024,12,3,20,10.75,12.9
2024,12,3,21,10.38,12.28
2024,12,3,22,9.89,11.72
2024,12,3,23,10.03,11.87
2024,12,4,0,9.94,11.79
2024,12,4,1,9.6,11.43
2024,12,4,2,9.67,11.59
2024,12,4,3,9.51,11.26
2024,12,4,4,9.71,11.43
2024,12,4,5,10.15,11.99
2024,12,4,6,10.74,12.96
2024,12,4,7,10.86,12.91
2024,12,4,8,10.16,11.97
2024,12,4,9,10.71,12.63
2024,12,4,10,11.39,13.31
2024,12,4,11,11.68,13.66
2024,12,4,12,11.6,13.55
2024,12,4,13,11.33,13.28
2024,12,4,14,11.19,13.12
2024,12,4,15,10.91,12.77
2024,12,4,16,10.82,12.71
2024,12,4,17,11.11,13.11
2024,12,4,18,11.31,13.5
2024,12,4,19,12.1,14.58
2024,12,4,20,12.11,14.49
2024,12,4,21,11.39,13.51
2024,12,4,22,11.22,13.28
2024,12,4,23,11.27,13.24
2024,12,5,0,11.31,13.46
2024,12,5,1,11.42,13.54
2024,12,5,2,11.13,13.24
2024,12,5,3,11.18,13.27
2024,12,5,4,11.11,13.19
2024,12,5,5,10.89,13.02
2024,12,5,6,10.78,12.91
2024,12,5,7,10.88,13.06
2024,12,5,8,11.26,13.51
2024,12,5,9,11.54,13.89
2024,12,5,10,11.53,13.84
2024,12,5,11,11.3,13.52
2024,12,5,12,11.29,13.52
2024,12,5,13,11.18,13.44
2024,12,5,14,11.25,13.53
2024,12,5,15,11.28,13.5
2024,12,5,16,11.35,13.55
2024,12,5,17,11.62,13.79
2024,12,5,18,11.98,14.2
2024,12,5,19,12.7,15.3
2024,12,5,20,13.59,16.46
2024,12,5,21,14.62,17.62
2024,12,5,22,15.23,18.12
2024,12,5,23,15.2,17.79
2024,12,6,0,14.49,16.8
2024,12,6,1,13.43,15.45
2024,12,6,2,12.49,14.35
2024,12,6,3,11.15,12.82
2024,12,6,4,9.79,11.29
2024,12,6,5,9.42,10.85
2024,12,6,6,8.94,10.19
2024,12,6,7,8.42,9.39
2024,12,6,8,8.66,9.56
2024,12,6,9,9.24,10.19
2024,12,6,10,9.04,9.98
2024,12,6,11,8.36,9.19
2024,12,6,12,7.65,8.36
2024,12,6,13,7.26,7.93
2024,12,6,14,7.09,7.8
2024,12,6,15,6.86,7.56
2024,12,6,16,6.19,6.86
2024,12,6,17,5.72,6.39
2024,12,6,18,5.11,5.76
2024,12,6,19,4.43,5.0
2024,12,6,20,3.94,4.51
2024,12,6,21,5.11,5.94
2024,12,6,22,6.39,7.48
2024,12,6,23,7.36,8.46
2024,12,7,0,8.26,9.51
2024,12,7,1,9.39,11.01
2024,12,7,2,10.38,12.34
2024,12,7,3,10.31,12.18
2024,12,7,4,9.62,11.44
2024,12,7,5,10.05,11.93
2024,12,7,6,10.31,12.1
2024,12,7,7,10.68,12.53
2024,12,7,8,12.07,14.03
2024,12,7,9,12.57,14.55
2024,12,7,10,12.45,14.59
2024,12,7,11,11.76,13.69
2024,12,7,12,11.1,12.9
2024,12,7,13,10.14,11.76
2024,12,7,14,8.89,10.21
2024,12,7,15,7.23,8.16
2024,12,7,16,5.5,6.08
2024,12,7,17,3.76,4.07
2024,12,7,18,2.15,2.27
2024,12,7,19,1.53,1.58
2024,12,7,20,2.69,2.79
2024,12,7,21,3.82,4.04
2024,12,7,22,4.39,4.66
2024,12,7,23,4.7,5.05
2024,12,8,0,5.19,5.62
2024,12,8,1,5.87,6.4
2024,12,8,2,6.45,7.1
2024,12,8,3,6.74,7.44
2024,12,8,4,6.79,7.53
2024,12,8,5,6.62,7.28
2024,12,8,6,6.16,6.73
2024,12,8,7,5.41,5.87
2024,12,8,8,4.42,4.75
2024,12,8,9,3.63,3.84
2024,12,8,10,3.2,3.36
2024,12,8,11,3.12,3.28
2024,12,8,12,3.14,3.3
2024,12,8,13,2.85,3.0
2024,12,8,14,2.3,2.4
2024,12,8,15,1.71,1.76
2024,12,8,16,0.99,1.0
2024,12,8,17,0.38,0.37
2024,12,8,18,0.75,0.79
2024,12,8,19,1.52,1.59
2024,12,8,20,2.13,2.26
2024,12,8,21,2.76,2.93
2024,12,8,22,3.28,3.51
2024,12,8,23,3.73,4.01
2024,12,9,0,4.13,4.44
2024,12,9,1,4.51,4.87
2024,12,9,2,4.81,5.22
2024,12,9,3,5.13,5.57
2024,12,9,4,5.55,6.08
2024,12,9,5,6.07,6.69
2024,12,9,6,6.57,7.28
2024,12,9,7,7.16,7.93
2024,12,9,8,7.71,8.57
2024,12,9,9,8.22,9.16
2024,12,9,10,8.52,9.51
2024,12,9,11,8.64,9.62
2024,12,9,12,8.66,9.62
2024,12,9,13,8.73,9.72
2024,12,9,14,8.86,9.89
2024,12,9,15,8.96,10.0
2024,12,9,16,9.24,10.38
2024,12,9,17,9.45,10.61
2024,12,9,18,9.65,10.89
2024,12,9,19,9.88,11.2
2024,12,9,20,10.11,11.49
2024,12,9,21,10.13,11.49
2024,12,9,22,9.97,11.32
2024,12,9,23,9.92,11.25
2024,12,10,0,9.89,11.22
2024,12,10,1,9.91,11.26
2024,12,10,2,10.08,11.44
2024,12,10,3,10.16,11.46
2024,12,10,4,10.21,11.53
2024,12,10,5,10.38,11.79
2024,12,10,6,10.58,12.07
2024,12,10,7,10.76,12.25
2024,12,10,8,10.94,12.44
2024,12,10,9,11.06,12.58
2024,12,10,10,11.16,12.74
2024,12,10,11,11.11,12.64
2024,12,10,12,10.89,12.31
2024,12,10,13,10.69,12.1
2024,12,10,14,10.88,12.36
2024,12,10,15,11.13,12.59
2024,12,10,16,11.1,12.52
2024,12,10,17,10.79,12.14
2024,12,10,18,11.0,12.51
2024,12,10,19,11.21,12.79
2024,12,10,20,11.44,13.21
2024,12,10,21,11.61,13.39
2024,12,10,22,11.22,13.06
2024,12,10,23,10.7,12.59
2024,12,11,0,9.74,11.47
2024,12,11,1,9.75,11.78
2024,12,11,2,10.36,12.58
2024,12,11,3,10.32,12.51
2024,12,11,4,9.94,11.93
2024,12,11,5,9.82,11.65
2024,12,11,6,9.97,11.76
2024,12,11,7,9.99,11.74
2024,12,11,8,9.71,11.43
2024,12,11,9,9.33,10.92
2024,12,11,10,8.94,10.48
2024,12,11,11,8.49,10.08
2024,12,11,12,8.07,9.6
2024,12,11,13,7.95,9.47
2024,12,11,14,8.5,10.18
2024,12,11,15,9.15,10.98
2024,12,11,16,9.39,11.28
2024,12,11,17,9.16,11.14
2024,12,11,18,8.72,10.71
2024,12,11,19,8.24,10.23
2024,12,11,20,8.26,10.34
2024,12,11,21,8.49,10.58
2024,12,11,22,8.61,10.73
2024,12,11,23,8.52,10.57
2024,12,12,0,7.94,9.91
2024,12,12,1,7.19,8.99
2024,12,12,2,6.43,7.97
2024,12,12,3,5.74,6.97
2024,12,12,4,5.3,6.24
2024,12,12,5,5.44,6.13
2024,12,12,6,5.93,6.56
2024,12,12,7,6.12,6.71
2024,12,12,8,5.94,6.51
2024,12,12,9,5.93,6.53
2024,12,12,10,5.72,6.29
2024,12,12,11,5.21,5.7
2024,12,12,12,4.9,5.36
2024,12,12,13,5.02,5.53
2024,12,12,14,4.97,5.47
2024,12,12,15,4.53,4.97
2024,12,12,16,3.75,4.09
2024,12,12,17,3.31,3.57
2024,12,12,18,3.32,3.57
2024,12,12,19,3.3,3.55
2024,12,12,20,2.84,3.06
2024,12,12,21,2.25,2.4
2024,12,12,22,2.1,2.22
2024,12,12,23,1.72,1.81
2024,12,13,0,1.22,1.26
2024,12,13,1,1.16,1.14
2024,12,13,2,1.33,1.3
2024,12,13,3,1.56,1.58
2024,12,13,4,2.02,2.12
2024,12,13,5,2.94,3.14
2024,12,13,6,3.78,4.04
2024,12,13,7,4.26,4.58
2024,12,13,8,4.81,5.19
2024,12,13,9,5.18,5.6
2024,12,13,10,5.31,5.75
2024,12,13,11,5.84,6.33
2024,12,13,12,6.68,7.25
2024,12,13,13,7.51,8.24
2024,12,13,14,8.09,8.97
2024,12,13,15,8.39,9.39
2024,12,13,16,8.43,9.43
2024,12,13,17,8.2,9.16
2024,12,13,18,8.28,9.24
2024,12,13,19,8.63,9.64
2024,12,13,20,8.96,10.01
2024,12,13,21,9.16,10.24
2024,12,13,22,9.45,10.58
2024,12,13,23,9.84,11.06
2024,12,14,0,10.09,11.35
2024,12,14,1,10.36,11.69
